,SOLARINDS,AJANTPHARM,ALKYLAMINE,NAVINFLUOR,RELAXO,PIDILITIND,VINATIORGA,KAJARIACER,AARTIIND,CERA,SCHAEFFLER,PIIND,EICHERMOT,GARFIBRES,SUPREMEIND,SRF,BALKRISIND,PAGEIND,VGUARD,TATAELXSI,RATNAMANI,GRINDWELL,BERGEPAINT,SHREECEM,HINDUNILVR,BAJAJFINSV,UNOMINDA,KPRMILL,KEI,HAVELLS,CCL,TORNTPHARM,SUNDRMFAST,JKCEMENT,POLYMED,JBCHEPHARM,SONATSOFTW,HDFCBANK,CANFINHOME,ZFCVINDIA,APCOTEXIND,SUNDARMFIN,TVSMOTOR,HCLTECH,TITAN,MPSLTD,SKFINDIA,SUPRAJIT,BALAMINES,TIMKEN,AARTIDRUGS,KNRCON,TIPSMUSIC,PVRINOX,BAJAJHLDNG,DIVISLAB,TCS,JKLAKSHMI,BATAINDIA,DABUR,ULTRACEMCO,PGHL,LINDEINDIA,CARBORUNIV,RSYSTEMS,GODREJCP,NATCOPHARM,CEATLTD,MMFL,MARUTI,3MINDIA,RAMCOCEM,TIIL,DCMSHRIRAM,FINPIPE,GHCL,TANLA,ELGIEQUIP,ICIL,LTFOODS,ESCORTS,ASTEC,GUFICBIO,APARINDS,VINYLINDIA,WELSPUNLIV,STERTOOLS,CANTABIL,SAKSOFT,TRIDENT,SOMANYCERA,TATACONSUM,FIEMIND,LGBBROSLTD,IGL,DHANUKA,NOCIL,COLPAL,UPL,GAEL
SCHAEFFLER,50.00518544856877,55.00418148716065,55.009318408952076,55.00771768172836,55.005266151576144,50.006410716942206,55.00676195246544,55.00770559037174,55.009257674776634,55.00604555224165,-1450.155823913585,50.005738912495495,50.00686673743662,55.00788148585358,50.00570448790924,50.00969016949952,55.007674422899264,50.00645179479759,55.007410751327704,50.009540557065094,55.00583720964331,55.00673692808903,55.006653249931205,50.006737799381504,50.0028954693258,50.00978022202765,55.00947828772896,55.00999787804703,50.009897927787115,50.00760331514285,55.01071820896442,50.003763737659405,55.0078431462409,55.00772266694494,55.00451954257676,55.005046348668465,55.00710678537459,50.005746196328914,55.01034986622089,55.00519592410512,55.008747684086586,55.005495709255605,50.00808192359458,50.003865519683,50.00758554997869,55.007974238106556,55.00945956917408,55.00668887167983,55.01343548910792,55.01010804897953,55.00719925343485,55.0078518583231,55.00643074212339,55.00678817465193,50.00623106264938,50.004923758284185,50.00414304078515,55.008771010846544,50.00826070668048,50.004478271145274,50.007478234709644,55.006108481867685,55.00900070448051,55.007462900022475,55.00453386050896,50.004786977933804,55.00601543204391,55.00936703878711,55.007967158943565,50.00666476759517,55.00746344541668,50.007344758270875,55.00985216823171,55.007991215259466,55.00815095881502,55.010034005486894,55.01080522141883,55.00768285744031,55.01012939596591,55.00986638468576,50.01133254488181,55.009211890419415,55.00940711960515,55.01082837398431,55.00807909905755,55.01095127615427,55.0080826562603,55.008197538599575,55.008420150085946,55.00982297652043,55.00929497173277,50.00898559053019,55.007431817718064,55.00878156678673,50.00579519595812,55.00563293984145,55.01078298940486,50.00317092411091,50.009488716386464,55.01192738226705
PIIND,55.00729455506365,50.01068240888088,50.012520082022036,50.01387857553303,50.007046498924474,55.00931244829116,50.00852482770791,50.01007018116006,50.012450611974764,50.00772893890656,50.005738912495495,-1450.183993845224,50.010790423803826,50.008756029939185,50.009079164775606,55.01471815952326,50.0104108199503,50.01098319270711,50.00951849485407,50.01354801236859,50.00787619403674,50.007327167890324,50.00909202396202,50.00961184710192,50.00563061519897,50.01373589199172,50.01073304102959,50.012908326704625,50.016366170967274,50.011040414252584,50.010325920403425,50.00854825752941,50.008241681213335,50.00947584362211,50.00630471771715,50.00963985401924,50.01246399823303,50.00809704819549,50.01322109683288,50.00660816557611,50.012034618133434,50.00711013257226,50.00924005663617,50.00724523828285,50.0113033063221,50.00872272120705,50.0066854045527,50.012601226785016,50.01845752459748,50.00950679170923,50.01139646146897,50.009979644899474,50.00692724279592,50.0082218555427,50.00744407817404,50.00910136932457,50.00653021636282,50.01259806391636,50.01071584625856,50.00736027336919,50.0122624479654,50.00774371969813,50.008222524060564,50.006905874888965,50.007919176727604,50.00888754337575,50.010679071022615,50.015550655572746,50.009485134909944,50.010210494709256,50.01040288321285,50.011356097387726,50.012067030455334,50.01407977714956,50.008774029503805,50.01399308558415,50.01371748959158,50.0087620077417,50.01465858946253,50.013005262624226,50.0146039988943,50.014206340224646,50.01348981921802,50.01006952550451,50.01643682331233,50.01171572933563,50.00775939118899,50.01074414701557,50.01176917370038,50.01487064387524,50.014508229099334,50.01470756271837,50.0121984393461,50.00980183154093,50.00913334431077,50.01330585991926,50.01632305742234,50.0055096438774,55.01278855899875,50.01318486027832
EICHERMOT,50.00794352793966,50.010633567288494,50.012945748141235,50.0114016225226,50.00883678630608,50.012466018785304,50.012018228681164,50.012494964987354,50.01204970917614,50.00926561664773,50.00686673743662,50.010790423803826,-1450.1663211895625,50.00914137659062,50.00872235713469,50.01641767994318,50.01422481810129,50.014787565279185,50.01038159628019,50.01506527642045,50.00738121955557,50.00855517539342,50.0134599324143,50.01339643197261,50.007639033108205,50.01836086850368,50.0156537574259,50.01409446353845,50.01691568146892,50.01493805074296,50.01197405025446,50.00669031477127,50.01256213609565,50.01264839299534,50.006766601830364,50.00941775100192,50.01313789023022,50.01244875545549,50.018136957942,50.00827847597314,50.01217786623823,50.00891436525114,55.01997314781876,50.00688490039595,50.01468792577387,50.01051567868982,50.00937630613164,50.012858422738425,50.01849293695544,50.01187541120709,50.01301893738292,50.012076411533656,50.010489183202466,50.0140738201065,50.009452076917704,50.00894476977085,50.0057697007375,50.01541193387716,50.01474776947051,50.008178544218254,50.01461276976208,50.00797819503459,50.009810429048926,50.01014569716128,50.00666989623143,50.0112326394776,50.00957586011157,50.015461649246404,50.01156484036241,55.01886326132216,50.010618059485886,50.01523665284671,50.01695064366891,50.01526047808574,50.01272469052584,50.01491619402781,50.01207306481971,50.00849573600904,50.016397159941725,50.01499325991937,50.02274274457872,50.01437224646351,50.01479605930498,50.0126359678297,50.01375257029946,50.01548932007742,50.012853198535716,50.007291591983304,50.01303451650918,50.017818113911936,50.01397303104368,50.01505549268859,50.015309746031996,50.01449795991426,50.011594093247794,50.00953509904541,50.01910225338201,50.00768549192647,50.01469466639525,50.0156848382139
GARFIBRES,50.00800504305541,55.009557553684935,55.01448398847883,55.01199407102615,55.01028926516377,50.00621435099106,55.01054767934928,55.00853201451462,55.012113261145096,55.01084145412199,55.00788148585358,50.008756029939185,50.00914137659062,-1450.187578002283,50.007508982684435,50.01173018930258,55.00884756466954,50.00811734309292,55.009594154179894,50.01728607636911,55.01050139693975,55.00843312957975,55.008870297981936,50.00730347676953,50.00384278104558,50.01311102889996,55.01385228231137,55.01372942178779,50.019084297353686,50.01005853839823,55.014568747177805,50.00716545935209,55.010791693312676,55.00924091220063,55.00803476153547,55.01004952414878,55.01163281029559,50.007497255392614,55.01408129473254,55.00591403413616,55.01444731612599,55.007187292865176,50.01135220005496,50.006374752209396,50.008804139976306,55.0126480357214,55.00824115496883,55.00962165660448,55.021058060917305,55.01284314696779,55.01544512160135,55.01541219272594,55.01276851274448,55.00918351548854,50.00820038935668,50.0075294969266,50.0050190681261,55.012601466927464,50.010899794490925,50.00595529995586,50.00927488182424,55.009641747562895,55.01008610995816,55.00936769907042,55.01198192264695,50.00791172630656,55.010209479653625,55.014261827323715,55.01275854360525,50.008800236133325,55.0100487573572,50.0108456922239,55.0124528682215,55.01579095989194,55.012703840309015,55.017441719514956,55.01869399029495,55.00991250182491,55.01387448071199,55.014100827963446,50.01643587744391,55.01544487784665,55.01354686134565,55.0121269075418,55.01834859213992,55.015543496440266,55.016671010263195,55.007040980146904,55.01471198733278,55.020928228414505,55.013145386674275,50.013257043540776,55.01446952870516,55.012847976921684,50.009589243840615,55.011217106151015,55.018741728747244,50.00558571670591,50.01303232691779,55.01945446971955
SUPREMEIND,50.00629402004674,50.00595234816346,50.009846888537545,50.00757237119252,50.00608281415626,50.00693785662141,50.008147248246544,50.00881428016165,50.00976223651697,50.00681381488899,50.00570448790924,50.009079164775606,50.00872235713469,50.007508982684435,-1450.1469186381528,50.01034173175449,50.00760286535443,50.0077908603083,50.00773620272421,50.011910182436075,50.00529237358875,50.006791179041,50.00807993898527,50.007345886171656,50.004874666001776,50.01146092416816,50.01283097730731,50.00954779335253,55.01168115245376,50.00920993547171,50.008452779145195,50.00577616613648,50.008946182634155,50.008328824648196,50.00545942732389,50.00690862723232,50.007857134383144,50.006106192834736,50.011791265216985,50.00691412279345,50.00962131365607,50.00770962043813,50.009398547627335,50.005137795673285,50.007991452219315,50.008801382003526,50.006640721121,50.006215792520756,50.013292878423435,50.00735400676408,50.007343107382866,50.0074505306239,50.006973181133326,50.008546079826345,50.00809479415013,50.0055299230109,50.004227168359606,50.008431596775864,50.00891758734863,50.00530926252633,50.008836856068264,50.007364062965834,50.00718024850536,50.008048276302326,50.005527274807164,50.0063244832613,50.00593106860454,50.009594890765236,50.00735991102606,50.00831983729648,50.00641465777291,50.008849448542165,50.01100759603723,50.0098577342459,50.009717234499526,50.01117972695652,50.01202454164106,50.00734252653008,50.01139161140875,50.011073852044895,50.012850026744374,50.00974504960894,50.0088613657179,50.008324031587,50.009549161478326,50.00990838678803,50.00831918927671,50.006130965543406,50.010443995507224,50.011356603164074,50.01122270465096,50.00941350783917,50.00878932049616,50.00815393275919,50.006400347030315,50.007574373641646,50.01256430769609,50.005710447522354,50.00951882033308,50.01158099493243
SRF,55.01012780645153,50.0125872734421,50.01831978358939,50.019689991722615,50.00990131887804,55.012458656642615,50.011936885597144,50.01538225947484,50.01678447938767,50.01031505054545,50.00969016949952,55.01471815952326,50.01641767994318,50.01173018930258,50.01034173175449,-1450.1706361907122,50.01572472556418,50.01292801153612,50.013133909718206,50.01972562349791,50.01045390422743,50.00949555651436,50.01505440886912,50.01403322214075,50.00682327978472,50.019559530781756,50.01741490837418,50.019425359792294,50.022760244855675,50.01781303609458,50.01600650930095,50.010086735131736,50.01321845330784,50.016281739090196,50.01026420964715,50.01411077550889,50.016296128438434,50.011335579356086,50.020408554429345,50.008292915835746,50.01662400509292,50.009078505405206,50.01657988228716,50.00921779447899,50.01492047867679,50.015353686705666,50.009154571490754,50.01274342410564,50.02608191100626,50.014234797633065,50.0161109176441,50.014140215086336,50.01602575541171,50.016411301169484,50.011541998076886,50.01399329359351,50.00791035761774,50.01676525544445,50.01748927132588,50.00931497085409,50.017020265488476,50.01173925341152,50.01351706703628,50.011667945261756,50.01322150451461,50.01062332400773,50.01296197514043,50.017320464128055,50.016427781829975,50.01528026869241,50.01112876575218,50.01716943806498,50.01939842994777,50.02000274974204,50.01611846888574,50.01995820046995,50.020400041514215,50.011538452723535,50.02234577846795,50.01813173806315,50.02470441105238,50.020381413310126,50.02149785047058,50.016324812326204,50.01963129637177,50.01828989858154,50.016273495326494,50.01143030171151,50.018114713274386,50.0205331871332,50.01782891107355,50.019382660228,50.01631164675722,50.01568943181033,50.015026036089594,50.012232814780475,50.02579772249392,50.00670404559768,55.02008025398625,50.021988231036175
BALKRISIND,50.00646719644794,55.00897892134118,55.01235888948915,55.01100036127395,55.009628670186586,50.007757096223955,55.01094470229971,55.01033182458818,55.01208226748371,55.00921954964926,55.007674422899264,50.0104108199503,50.01422481810129,55.00884756466954,50.00760286535443,50.01572472556418,-1450.1590203314129,50.01094502097502,55.01097664146039,50.01442477213463,55.008843483948375,55.00852418833419,55.00964913537865,50.01109097252764,50.006933356059875,50.014275304956826,55.0165518163381,55.01311729211917,50.01749448306609,50.012084976122125,55.011263651504756,50.00758096093795,55.011300144347686,55.01259466592931,55.00788990830476,55.00984339636082,55.013038625571966,50.00928945022209,55.01623461324988,55.00644220792826,55.01253299787722,55.007803508709976,50.01448980654089,50.00798123585576,50.01160760581079,55.01085072582643,55.00922829821487,55.011511081215716,55.01669105074887,55.01081318276247,55.00982930069578,55.01192470117736,55.010832207832095,55.012213082791156,50.00894534538332,50.00918304898069,50.006569458030256,55.0132034326221,50.01327218948148,50.00672988076991,50.01274960611103,55.00886741690699,55.011276230269274,55.01112823503323,55.00684296401758,50.00934600047225,55.008482431102735,55.01748631581661,55.0111290416002,50.01385573077455,55.00888206540748,50.01330651343413,55.013604822745336,55.01358019421875,55.01214768744129,55.012372024177914,55.01402061029646,55.00769899831621,55.01507666265127,55.013278958586575,50.01917786588418,55.00972297125688,55.01484091872232,55.00955662428039,55.0130950029295,55.014526638493386,55.01188999920193,55.00779394447256,55.01555956898169,55.01637946250698,55.0136591171328,50.01628421847573,55.01317542888691,55.0143002328894,50.01206688327279,55.009617664075826,55.018023590360116,50.005741206254385,50.01401794632833,55.01385229784614
PAGEIND,50.005884279663405,50.0084854775859,50.01150967178925,50.010467870480866,50.00660895431159,50.010625096053225,50.009568518373776,50.01109730967892,50.01098129880619,50.00891632746895,50.00645179479759,50.01098319270711,50.014787565279185,50.00811734309292,50.0077908603083,50.01292801153612,50.01094502097502,-1450.1511855410254,50.00904036205498,50.01346832595053,50.007700622655484,50.006103463712066,50.01169251023469,50.01018566234742,50.00679952207134,50.01335201698376,50.01047717387746,50.01036783428797,50.01685270995201,50.013377953242774,50.00940451658784,50.00667917041818,50.00938636047014,50.009280710802905,50.006076463678845,50.00841508616171,50.01251746112871,50.00780927049467,50.01396654735252,50.00720112992646,50.009957916758,50.00788863768538,50.01280921895493,50.006279372467546,50.01234076083154,50.01031509983546,50.0080233700868,50.00930082489282,50.014356272265275,50.01031531189239,50.010890298116685,50.008250074116305,50.00967741667487,50.011628584233954,50.006751635035734,50.00818322734353,50.0058025607626,50.01252095208955,50.012874569827765,50.007985063098765,50.0110870520882,50.007946051728226,50.00726472746803,50.00793626727455,50.007831935358716,50.0085306139109,50.00928274524447,50.0125679884088,50.00927605555376,50.01186683813186,50.009784757674794,50.010843917598734,50.01081204526477,50.01352200619648,50.0092359083827,50.01144408098716,50.01129477832285,50.00840784765413,50.014228591435135,50.01085782855109,50.01569641408461,50.01218137903861,50.011327812895686,50.01015839789431,50.013688435544395,50.01281489384262,50.00665454029088,50.0056456860097,50.01141316406886,50.01452987015415,50.01206083857687,50.011951638212956,50.00964684471714,50.01090249706133,50.009657934050765,50.007269946497814,50.01470254577527,50.006549913919535,50.011148279830756,50.01337059608503
VGUARD,50.00655306325735,55.008647073041004,55.01171514608068,55.00941145006313,55.008844540961555,50.00919376593703,55.00888658967574,55.010661205083515,55.010328086296575,55.00866699149373,55.007410751327704,50.00951849485407,50.01038159628019,55.009594154179894,50.00773620272421,50.013133909718206,55.01097664146039,50.00904036205498,-1450.1500864053921,50.0133467841852,55.00780668605404,55.0084734597853,55.00933877479651,50.00735098261301,50.00420794944875,50.013393373533376,55.01355289699433,55.012074436079835,50.01626996155647,50.01245929071676,55.01213532830517,50.00574119488713,55.011333369860814,55.010506098844495,55.005613983885446,55.008249613588085,55.013530194602666,50.007395209412444,55.014953596536394,55.00598637312021,55.0124225065351,55.00794884084446,50.01048667685186,50.005440647382194,50.00966341832909,55.00933744412489,55.00742847650599,55.01027795307541,55.014534966672606,55.01091616399423,55.01087341282852,55.01127347463303,55.00950884872021,55.010733080074736,50.00791305602798,50.00543754851649,50.005491637554634,55.01264790940386,50.012092675184554,50.0064278886497,50.01102895045304,55.00796393637225,55.00742875615628,55.01037520355525,55.00766270598599,50.006507359263445,55.008167663316065,55.013916831673434,55.011175565351934,50.010040804918205,55.008046618473145,50.01166684456426,55.012714709503356,55.01412585074219,55.01108726917572,55.01399052839901,55.01595879461096,55.0089683127682,55.01489053102135,55.01350379884691,50.015579975860895,55.0138025319564,55.01425737491803,55.012648539289145,55.01550116648671,55.014813187891974,55.0139472986585,55.00933683482428,55.01248181607634,55.01521461892983,55.01359151331711,50.01292356793658,55.01103535707596,55.01173820235265,50.009868186573286,55.00804915287371,55.01718071450582,50.00470796588898,50.013072156148354,55.01548060715191
TATAELXSI,50.00980275409527,50.01575967222745,50.016304741025486,50.01887883816918,50.013384757014634,50.01093155889111,50.014095124303076,50.01368954389683,50.01429897595803,50.01162883892386,50.009540557065094,50.01354801236859,50.01506527642045,50.01728607636911,50.011910182436075,50.01972562349791,50.01442477213463,50.01346832595053,50.0133467841852,-1450.1704446635272,50.01204773088212,50.008562461980326,50.01174101564323,50.01093528043461,50.00785049313533,50.0173306414986,50.019484183408494,50.018996769587424,50.02702635201882,50.01615509870636,50.01982574016277,50.0107175915572,50.01574989084931,50.01359387524327,50.01372685491009,50.01462301183837,50.021662723927356,50.0108569786506,50.020661690269336,50.01146723533667,50.01810645567099,50.00992244934183,50.01722807647269,55.012742054564505,50.01605900242451,50.01986157363265,50.010597968622186,50.01518013773262,50.0259260731149,50.019537295434255,50.01756219315357,50.01782090194447,50.01416781356091,50.01586621668249,50.01094736575458,50.01274642672096,55.01300086785757,50.0149152166163,50.01729279468537,50.00948740801113,50.01422004258211,50.01213897457177,50.01221009798947,50.01172191923799,50.01491008838734,50.011707123953315,50.01708965353224,50.02037415717097,50.016718487736284,50.01366327837807,50.01179534544739,50.01417111469616,50.022386343215544,50.0215851706716,50.01699854517509,50.0203735426696,50.024447554521785,50.013334298087734,50.0224728968052,50.02026311866487,50.02464995358031,50.02026609050697,50.023850934832126,50.01672122705894,50.022862745164026,50.022770686129356,50.018441426785934,50.01533114299552,50.02148390071631,50.026241921632874,50.01765237632984,50.02120772733662,50.016198446598814,50.015342921313696,50.01412497861756,50.0170659605405,50.02804261098523,50.00893338682112,50.01780679193859,50.02274630057897
RATNAMANI,50.00640292045808,55.007066913754215,55.00951588382551,55.00895530386767,55.00628784520299,50.00461823327188,55.0076719262786,55.0069732064889,55.007994143214106,55.00751352842979,55.00583720964331,50.00787619403674,50.00738121955557,55.01050139693975,50.00529237358875,50.01045390422743,55.008843483948375,50.007700622655484,55.00780668605404,50.01204773088212,-1450.1549125091274,55.006316698780616,55.00582364646794,50.00753314180727,50.003088025689145,50.011194495922304,55.01009568082456,55.00889023586976,50.01764035879188,50.00883561496035,55.01186353085982,50.00481050220152,55.01147910178126,55.009209200755315,55.006782351213396,55.00788705086547,55.01141972672597,50.00562994755256,55.013427835623126,55.00532329939331,55.009798048057625,55.00601500202084,50.00744680040389,50.00480117383824,50.007493484618514,55.00762045853793,55.00642695200794,55.00676619994597,55.01336413880355,55.00979310017953,55.00783379960379,55.01026989694039,55.00875524749822,55.00708403157794,50.007620807475135,50.006299101317516,50.003973084305095,55.011333441292194,50.00865236625802,50.00465020382014,50.00790307760468,55.006895763674386,55.00856216015664,55.006907456046655,55.00685741947397,50.00520469080203,55.006568563117,55.009666924820785,55.011117768136835,50.00827416977965,55.008062016304606,50.009280177000264,55.01237133078064,55.00997204053242,55.010772289909696,55.012057231921524,55.01703611078285,55.00848716564859,55.01620914557139,55.01216218909996,50.01032991928797,55.01005647737783,55.01194453456668,55.01015778305195,55.012024288438724,55.01078998545042,55.01024513074116,55.00672273384306,55.01037655114633,55.01523645987058,55.01232581346623,50.01055503382771,55.00975916427112,55.009068678464544,50.007709092669664,55.00821449816609,55.01527290341446,50.003276859604114,50.00985422518885,55.01627436780065
GRINDWELL,50.00768008740044,55.00515264123321,55.010768357237566,55.00779194322081,55.00671368714057,50.006277904592,55.007328129468156,55.00765052185445,55.01047865512173,55.00599802407389,55.00673692808903,50.007327167890324,50.00855517539342,55.00843312957975,50.006791179041,50.00949555651436,55.00852418833419,50.006103463712066,55.0084734597853,50.008562461980326,55.006316698780616,-1450.1375676398523,55.006295098742044,50.00820133141043,50.00254993619742,50.00945417978997,55.011464314740614,55.01114651644347,50.01407359406335,50.007550961588976,55.00985954212365,50.00511725437402,55.00892707035158,55.00971605167636,55.0062951328086,55.00794399062899,55.00767613454526,50.006588095042886,55.01031955997559,55.00476451908684,55.01188426544412,55.006810391441284,50.00838898902097,50.00406182919749,50.00695230925851,55.007258041020144,55.006911840106696,55.00702121989339,55.0130618750808,55.00824726010967,55.00790665077063,55.00856164925324,55.007603422043786,55.00795078858812,50.007738225229524,50.005376800784134,50.00325404170599,55.01121721643749,50.00816875810339,50.00375118297578,50.00793354508466,55.00660692354702,55.00826818729485,55.011086778087154,55.0051600139672,50.004814440081894,55.00715971255981,55.00888871070558,55.00973146510299,50.00805146476151,55.00755840648529,50.008857725994005,55.01139195466511,55.009907676427034,55.00917177557139,55.0110769371902,55.01157596161557,55.00723045618954,55.01254446703661,55.00800646495648,50.01051991964239,55.01049274877866,55.01300555822909,55.01120123368258,55.011023005960276,55.010963146209825,55.00817548158414,55.00869019306385,55.009717462110785,55.01440448843402,55.01003863299154,50.009481516151226,55.0101114137629,55.010472319611786,50.00672753327994,55.00610280173382,55.01452257791059,50.003651227481946,50.0093563995124,55.012234557806494
BERGEPAINT,50.00626074771598,55.00948620381741,55.0123133901636,55.01169330226785,55.009397069523736,50.01489182380593,55.009526586800135,55.0110953112761,55.01186089522543,55.00940903923074,55.006653249931205,50.00909202396202,50.0134599324143,55.008870297981936,50.00807993898527,50.01505440886912,55.00964913537865,50.01169251023469,55.00933877479651,50.01174101564323,55.00582364646794,55.006295098742044,-1450.1393154429147,50.01121484231749,50.00841047436987,50.0144906017361,55.01390592648285,55.01228477714081,50.017201127156596,50.013855635101784,55.012230504993774,50.00754448100178,55.01177763777861,55.01170482438911,55.00506308068306,55.00949241038895,55.011227375718,50.008548897013675,55.014507599909955,55.008088864214045,55.01190218064767,55.007697738710476,50.01086600281676,50.00841712032213,50.01209557875293,55.00871226777165,55.00812486176379,55.00890037678167,55.015001312452874,55.00990436372978,55.010606651233175,55.00980038405909,55.010298060500695,55.01110863316231,50.008016032287436,50.00980966257494,50.007027859703776,55.012385630798775,50.01384617396022,50.00904530149073,50.01337486056062,55.00715415604437,55.00754656494097,55.00981587749085,55.008371051976546,50.01049914964226,55.008722529708244,55.012435382277026,55.011313254007646,50.01233060127562,55.00794749781962,50.01333125001295,55.013374567760096,55.0101368015271,55.01145290911559,55.01310454640076,55.01448800486332,55.00891979313407,55.01508431595332,55.01338960050951,50.0162262814668,55.01235892053162,55.01394284168581,55.01129622154431,55.013928900961794,55.01298068972646,55.01012906614141,55.008681725326724,55.01411725100765,55.01768190854153,55.011916434067565,50.01378625209249,55.01074415241745,55.011485637762924,50.00988446288326,55.00793102409721,55.01748872077456,50.00848258326307,50.013377103457636,55.01375837297297
SHREECEM,50.00747131986772,50.007645334832155,50.012121484094806,50.01041310793154,50.008014920111165,50.010726175919984,50.00911568402057,50.010849430328,50.0114380483645,50.00850282594114,50.006737799381504,50.00961184710192,50.01339643197261,50.00730347676953,50.007345886171656,50.01403322214075,50.01109097252764,50.01018566234742,50.00735098261301,50.01093528043461,50.00753314180727,50.00820133141043,50.01121484231749,-1450.1251138658274,50.0075627531373,50.0146462024787,50.01174167148399,50.01184280152166,50.01347373644902,50.01340054070204,50.010064120182946,50.00664505633434,50.0090429199025,50.01513966947745,50.00734266858978,50.00778139937385,50.01029558068351,50.010728071602585,50.0152055563605,50.006459771775695,50.01133878024209,50.00862288785651,50.01216610613234,50.00753125088597,50.012761364926114,50.00697530254017,50.00823665587106,50.00972450583605,50.015804797648,50.00925631978505,50.00995664332241,50.011295878118325,50.008542878925745,50.011249965763845,50.00901617789641,50.00910844868628,50.00688295759544,50.01710887379633,50.0117343817949,50.007905714044675,55.01943028842236,50.0061791095503,50.01016824416353,50.008265532175955,50.007006112303216,50.00954968260042,50.008152223707015,50.011373434876205,50.00886509014563,50.01307670870381,50.008114800966844,50.01666486980782,50.01573130296959,50.01115042210665,50.010617748466245,50.01201174163995,50.0122789977551,50.00679052254057,50.012545304215315,50.012796312712815,50.016276896583534,50.00926724849031,50.010782988080685,50.00919809810917,50.011701305545344,50.01332712833532,50.0115075254485,50.007458623269166,50.00971626267885,50.015141225403944,50.013942619131676,50.01274660400944,50.01105777779957,50.011712798511894,50.01053699472768,50.00615863329492,50.016561421069305,50.00708708449839,50.01322637013067,50.01485232570725
HINDUNILVR,50.00322062533362,50.0045737698802,50.00588135822043,50.006581833953305,50.0038572966668,50.008364162535,50.00345497704662,50.005853754304695,50.00532156732534,50.00427497033305,50.0028954693258,50.00563061519897,50.007639033108205,50.00384278104558,50.004874666001776,50.00682327978472,50.006933356059875,50.00679952207134,50.00420794944875,50.00785049313533,50.003088025689145,50.00254993619742,50.00841047436987,50.0075627531373,-1450.1111514504883,50.00836319240328,50.007063377427905,50.0052777280894,50.00586574654381,50.00691129072345,50.00521273812408,50.005727531449374,50.00516561628136,50.00452673146731,50.00336824395293,50.00456195516149,50.00460460376644,50.00731995920371,50.00634651313549,50.003295260011015,50.00580673774755,50.005085076363095,50.0066228722253,50.00672265131431,50.00893035346959,50.00447664579126,50.00554545828972,50.004127603723234,50.006923877662885,50.00480959163439,50.006250273821884,50.0033347716866,50.00365124780699,50.007080557702245,50.00416451821398,50.006442443910665,50.006146036443816,50.00579354501251,50.009459033943266,55.01073706482692,50.008258448512194,50.00499041988038,50.005082085840854,50.0038213149849,50.003741334721646,55.01002696580529,50.004776867293536,50.0048077302873,50.00336637783785,50.00917257530843,50.0049408514799,50.00670344517838,50.005521693425756,50.00551603279429,50.005166455027656,50.00509910430735,50.004700142619946,50.00194882078133,50.00456771499545,50.00605237652866,50.01083524413152,50.00482038463301,50.005916595539546,50.00372817890056,50.00551314933778,50.00732700767665,50.00384165404977,50.002109452582,50.00670308833462,50.00768750709281,50.006090386371,55.01019295642114,50.0059606521967,50.005619136347825,50.00642053336793,50.00378032934783,50.00924701810036,55.008763857443775,50.00710881585926,50.00534659919192
