,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
VEDL,123.48713533356772,123.50925646983674,123.49820195343378,123.52541914492406,123.50222193664894,123.50379096262125,123.482766636122,123.47858906942676,123.49127094538059,123.49724389858574,123.49555011948246,123.5374598765782,123.54174728526658,123.48556668401133,123.51052185900326,123.49310082995066,123.49176165711788,123.50298700264997,123.51208041519979,123.49901904963835,123.52637069696257,123.49537528407396,123.51184157049613,129.74504717208154,123.52567622493373,123.4856692880922,123.48161786353415,123.48838304275401,123.48708047237079,129.73650468573854,123.5043988193346,129.71487238439568,123.48228171455062,123.48323593418749,123.48443184843751,123.49461615710106,129.73219422866774,123.47299092951843,123.52165047967577,123.50708839084706,123.5074838982737,129.73957044105393,123.49694568860176,123.4720116895258,123.50200323970759,123.5031860052247,123.46949350306758,123.50383059212066,123.47616110850919,123.49007543025664,123.4720904504517,123.50108253839741,123.48647041789542,123.49788712103077,123.47597172847742,123.50052784475267,129.74453267031848,123.48808372593331,123.48476378221784,123.49112239043833,123.50172082785596,123.50851208054488,123.49603323501964,123.50012320773263,123.50570874726967,123.4850602795515,123.49626048418867,123.46773849875174,123.48212491099642,123.5107802438283,123.52076887946941,123.51958394943841,123.49212442683199,123.49968123463432,123.47817366538109,123.49329736382654,-925.9817782369946,123.49950431164231,123.4968269287449,123.49970247063581,123.488696092744,123.49922108902535,123.48801715935582,123.49320040564098,123.4841436118048,123.46818261792009,123.4914511815893,123.48671448333599,123.49793685952557,129.69574244457777,123.49363875216673,123.48585084172197,123.49194494198241,123.49473900894768,123.49089740703093,123.49525747424357,123.49800044174242,123.47802692425688,123.51431388219828,123.48804163791146
AUROPHARMA,123.47866338867013,123.49159867931888,123.49188205489682,123.48631302858189,123.49015710231586,123.48293329977886,123.47528174862381,123.4800443634928,123.48033708782035,123.48071440101165,123.48471499416422,123.5028302074536,123.49529648121259,129.6641670452996,123.47879580753744,123.48254114302696,123.47682672970035,123.48304453855701,123.49787700491768,123.48171660806801,123.49061044483079,123.48434074293516,123.4822306944271,123.51051630098064,123.50171930203541,123.4777185686265,129.66376497961275,123.48242724650072,123.47715966240358,123.49898083775832,123.48784266697658,123.493330169454,129.6616681264314,123.47852200419283,123.48296169960818,123.4913728946083,123.49263546688891,123.47435356317152,123.48201128274789,123.48958973408253,123.4817610710289,123.4948763673346,123.4770995340387,123.47851068747366,123.48805068371985,123.48161617594994,123.47478276075441,123.48452329453875,123.47734623503831,123.48170782691935,123.47881941342956,123.4895468206407,123.47866275892781,123.48669767948473,129.66681302905556,123.4868529372281,123.49970757454784,123.47993196191518,123.47383251499986,123.48119998643591,123.4914428024191,123.48880482059243,123.48849276156164,123.48240459392687,123.49268120652033,123.47626855422115,123.48557535164784,123.47871663398612,123.48026007618313,123.47390149667001,123.4901466530188,123.50113306969052,123.4852447476458,123.4840078341918,129.66733266801262,123.47858044176715,123.49950431164231,-926.0310659220881,123.48580859342246,123.48011160737929,129.68051516822132,123.48341647746247,123.48085774000245,123.48216214712389,123.48058697512738,123.47419633706164,129.6710035055598,123.48224235888532,123.48634849343944,123.48244900944215,123.48387998597232,123.47646538885078,123.48618746962083,123.48702191350407,123.48446964605438,123.49224406749931,123.49391948212408,123.48053161268518,123.49061892970383,123.4791958790538
TECHM,123.4785232893388,129.69037705999895,123.48904936996155,123.5019770671532,123.48684903027822,123.47946593188848,123.48018186481633,123.48765356054389,123.47802816722123,123.49097502128433,123.48555725683403,123.49182001943353,123.49517134049577,123.48380598119621,123.48108886384475,123.48612355550316,123.4828126868812,123.4831219506849,123.49342658257058,123.4810504180889,123.49833291036484,123.48573622164713,123.48389738812008,123.48883880255045,123.5009201745404,123.47890076450713,123.4764814924578,123.48389299306729,123.47594532113058,123.49904654627832,129.69739791101605,123.4920634875424,123.47858985653653,123.47709359559184,123.48503292335408,123.49374541721727,123.49502219748868,123.47526679008581,123.48219444225614,129.69158534129335,123.48200319623774,123.50012987400564,123.48299639305307,123.4732505480566,123.48600063383873,123.48606423555043,123.47405155425551,123.4922089440299,123.47933675240898,123.48420631312118,123.4781620070305,129.69018369905749,123.48250833609697,123.4824716959742,123.47558938205356,123.48721048702205,123.49925252875781,123.48304894639017,123.47715396581401,129.68040297556243,123.48705195018636,123.48320764965976,123.48446546922222,123.47986292463273,123.49023760211861,123.4774862446983,123.48275711832974,123.48086363964634,123.47650451540267,123.48400467513338,123.49671367592947,123.49976440361857,123.48502228538999,123.49152377588698,123.4796693603299,123.4809548450884,123.4968269287449,123.48580859342246,-926.0347870587086,123.48579637506978,123.48583843762037,123.4846341592181,123.48545618452758,123.48546644292477,129.67438657775472,123.47564656574923,123.48564182821968,129.68445647578798,129.68373826490486,123.47879009202543,123.48449806471717,123.48442932397035,123.49101853598481,123.48570436284723,123.48627483155423,123.48706916997128,123.49635946164574,123.47902598229473,123.48818647033107,123.48296249172418
RELIANCE,123.48442636079935,123.48689209363692,123.49171530535472,123.49434278290198,123.49334663323751,123.48298192895382,123.4776557180763,123.47732594402325,123.48186900494665,123.48540324596229,123.4864821053093,123.49494888694372,123.4949548850364,123.47634286139007,129.6589635227463,123.48632270252759,123.48212561399004,129.6597780351055,123.4953334414565,123.48328554427175,123.5025872321068,123.48329106621188,123.49477664274403,123.49246625471065,123.49746112266516,123.47759247652485,123.47340849510465,123.4895269667388,123.47790887776614,123.49488013194323,123.48680274291632,123.49212183646378,123.47588171377689,123.48079452552625,123.48361887860966,123.48089654837642,123.49696487742426,123.47748788019342,129.66364800555078,123.48962727641447,123.49018046868042,123.49709865551364,123.48618038566764,123.47353779955313,123.48671229955261,123.4879034397313,123.47563942792942,123.49136939850291,123.48061912501538,123.48403408654016,123.47680527291288,123.4876629561191,123.48376296434117,129.65882079316302,123.46956260507693,123.48731807009005,123.49675187937282,123.4866261155409,123.47918796564099,123.48133915941958,123.48531197070275,123.49400690895916,123.48620655908886,123.48648353644796,123.49236753333079,123.48086738280753,123.48489272155788,123.47817175320631,123.47498899558272,123.49148356796087,123.49886974912488,123.49914343418087,123.48050334254143,123.49272631878969,123.4759015463807,123.48332473614678,123.49970247063581,123.48011160737929,123.48579637506978,-926.043887981556,123.47916938982178,123.48623927167384,123.48442396872363,123.48725274564438,123.48034804911532,123.47716596121862,123.47858730111469,123.4842849666571,123.48439202426883,123.48249594721764,123.48616307884632,123.4858433724066,123.48712126164082,129.6594066137008,123.48207416056925,123.48336624591946,123.4899059612359,123.47568838579059,123.4885307846672,123.48475555262866
LUPIN,123.47707552429759,123.48894875753314,123.48737487376994,123.48709699949418,123.48623488991197,123.47828854405222,123.47841860302384,123.47806637108278,123.47350906848686,123.47818813490852,123.48366163876511,123.5086017639542,123.49029003257544,129.6642779203181,123.47228330404411,123.47938725668985,123.48081707496772,123.48383335480361,123.49587912728839,123.48002494400336,123.49624974389161,123.48158762983277,123.48059960982462,123.50940101809732,123.49724606618321,123.47695629222542,129.65945202572337,123.48377253381713,123.47471156550364,123.49433313566274,123.48880234310161,123.48758542029552,129.6655603862711,123.47992440564039,123.48328674267907,123.4908720984152,123.48882169864342,123.47508524965914,123.48061519153228,123.4887341406914,123.48289484975578,123.49021933246073,123.4787951102092,123.4799640880531,123.48479759664207,123.48343726374264,123.47446611263746,123.48132391015724,123.47990107053806,123.48203138171175,123.48515967271067,123.48541917019759,123.47866429351438,123.48631278409314,129.66719194844967,123.4853961124976,123.49704954983605,123.47917797355231,123.47291603712273,123.48430793979543,123.48847993505797,123.48673654138247,123.48410117236847,123.47983635013955,123.48981132689994,123.47706371150451,123.48308682099514,123.47765033211616,123.48057939040271,123.48098703556255,123.49325630237573,123.49570433760132,123.48142388598467,123.48066463907082,129.6633605074916,123.4773721840802,123.488696092744,129.68051516822132,123.48583843762037,123.47916938982178,-926.0256297515399,123.48454113667557,123.48497845658147,123.48411060417868,123.48328866681067,123.47659337286333,129.66981587335502,123.48356058403206,123.48578228729139,123.4738149566866,123.48329770646029,123.47961130585688,123.48778902178753,123.48536649163651,123.48029689531975,123.48562080281485,123.49179942336093,123.48040096302176,123.48770167979313,123.4796109622423
ACC,123.4885704570959,123.48645097918077,123.48782961084572,123.52073262529962,123.4933176582492,123.48689993464282,123.49200961627082,123.4805583413827,123.47960627325796,123.4865827772351,123.48981285316717,123.5118547161035,123.50399843170516,123.47972375426957,123.4731867369579,123.486358575277,123.48386492786244,123.4913764666062,123.50524974690973,123.48929348815113,123.54892141327534,123.48628626806229,123.49163527233623,123.50917524781477,123.5119459872449,123.48722981967646,123.4776884319462,123.48800950646842,123.48099756117193,123.50574235726341,123.48543818818615,123.4945709442328,123.47917996069535,123.48230521198278,123.48891364860384,123.48405316128725,123.4994619672438,123.4765176016542,123.47485425237514,123.48769606885133,123.49831088009208,123.49714540193025,123.48672272088763,123.48059885472128,123.49628752302198,129.72384170544055,123.47852727117225,123.49285691560482,123.4842754428845,129.67613219998321,123.48528728083275,123.49054744104006,123.4865452136113,123.49748133122438,123.47251634201379,129.67436580417038,123.50780467366314,123.49685482566832,123.48353372715292,123.48005464377411,123.48887021609107,123.49466245903116,123.48979910908568,123.4875887833849,123.49882221259631,123.48696710080944,123.49742111311483,123.48531308907681,123.48394767638172,123.51563733575526,123.53533787448887,123.50971829188566,123.4858438001819,123.4918590596968,123.47570676447572,123.48652594827038,123.49922108902535,123.48341647746247,123.4846341592181,123.48623927167384,123.48454113667557,-926.0120736858418,123.4886784436903,123.49188772863286,123.48006610236362,123.47770087784218,123.48065347575312,123.4821388567567,123.48695379788171,123.48584936227283,123.4926323856094,123.4831103143683,123.49041769606424,123.49330809874331,129.67645408049495,129.6820007201823,123.49799362536496,123.48057557025945,123.4925177855574,123.4817888924147
HEROMOTOCO,129.6730376251624,123.48574630590767,123.49294288622346,123.49925916786796,123.49090102741638,123.48213226845334,123.48556863562575,123.47978427753736,123.48078516950503,123.48778825514742,123.489506396884,123.50459193505205,123.49924790918485,123.47900366613618,123.47332272812818,123.48320873869511,123.48161539592078,123.49019674388396,123.49478990385606,123.48828006173369,123.50106672465205,123.48102376492284,123.49142162493737,123.49276121700976,123.50409005184022,129.6586099475571,123.4735787390837,129.67140272363113,123.4796071201834,123.48968905543117,123.49011011550766,123.48413305125592,123.4785546370797,129.66993521891047,123.48589141138518,123.4844686464553,123.48927778924207,123.4764434454425,123.47831331088221,123.48464456401015,123.49214503783435,123.48841319471947,123.48585211998554,123.48176537454131,123.49235827402916,123.48957130779169,123.478420147387,123.48905573913527,123.48354656141703,123.48398599821363,123.48420324294355,123.48724215491458,123.482314172039,123.49307008464095,123.47197641425151,123.48742426400142,123.4940537883949,129.66869051585002,123.48181580086765,123.47791554346082,123.48489996669801,123.4928158802783,123.49392738524591,123.48629963412156,129.67517130598,129.66781059280058,123.48844858963929,123.48173688996854,123.47905891498053,123.49572020028921,123.49951894231862,123.49961837053681,123.48748257653938,123.48941684634548,123.4784643861708,123.4831121340315,123.48801715935582,123.48085774000245,123.48545618452758,123.48442396872363,123.48497845658147,123.4886784436903,-926.0310475172314,123.48718941897806,123.47894037851793,123.48060153208917,123.48013381734299,123.47769147567942,123.48471711148312,123.47837885946447,123.48795094511254,123.48402996696225,123.49197414654967,123.48997539142323,123.48290969747498,123.48495004957601,123.49490980481696,123.48008970849364,123.48791728235554,123.48567347560194
HAVELLS,123.48521995303446,123.48739781730652,123.48878039636122,123.49941747852833,123.49666162545313,123.48078293329971,123.48884971344211,123.48112493615645,123.47909135894065,123.48803408236799,129.66500173580673,123.5084967061953,123.49932263316427,123.47938713685801,123.4744341454342,123.48723243569023,123.48224397849029,123.48439068417105,123.50142739305349,123.49221111618422,123.50789396108578,123.47774167926966,123.49412976864554,123.49259980798107,123.50588549527737,123.4852909447624,123.47314746464087,123.48753357095922,123.4773834405168,123.49797322163988,123.49386526431442,123.487723635431,123.47832742443939,123.48253339050848,123.48726636804696,123.48840362074245,123.49248374432682,123.4799380350515,123.47541672172827,123.49698772094669,123.48681289549646,123.49661358464934,123.4837037734905,123.47946626452767,123.49055077989661,123.49354400034667,123.47911779073067,123.49052902416327,123.48589183555353,123.48833689998088,123.48307849230119,123.48814293212925,123.4838343446983,123.48723348552542,123.47079822327962,123.48910234824018,123.49674246507186,123.49040096620706,123.48216888601888,123.48304620184018,123.48818132867518,123.49043961023494,123.48908060427476,123.4825332961637,123.49701321351924,123.48421389731203,123.49076769822,123.48423066374323,123.48212101861552,123.48882401865694,123.50122434555291,123.50428642082485,123.48874143335371,123.49339139195925,123.47678830960251,123.48727240992139,123.49320040564098,123.48216214712389,123.48546644292477,123.48725274564438,123.48411060417868,123.49188772863286,123.48718941897806,-926.0241437104858,123.47878808972615,123.48160406900436,123.48429901046751,123.48289425629554,123.48639200515564,123.48543872323177,129.66430219584467,123.48149284404741,123.4860369833984,123.48511903414973,123.48784165583052,123.48879940246573,123.49650963276653,123.48056986927082,123.48890070171515,123.47954402454954
TCS,123.47258090522803,129.6757964496902,123.47934798649854,123.48645586783255,123.47541360245421,123.47439592920355,123.47540184088254,123.47334835474834,123.47317560537098,123.48321812649289,123.48251619103638,123.4782388650629,123.48356963286957,123.47748351616565,123.47653774451388,123.479791398235,123.47792296759033,123.47880679168344,123.48355535693443,123.47695015786161,123.49180764264705,123.48177626354499,123.482663366369,123.47960878588748,123.48748021908196,123.47235165047664,123.47444442320523,123.47667646073819,123.47010900404854,123.48614333748853,129.68055258546735,123.48320576587088,123.47531029772551,123.47413541993294,123.48133294444096,123.481695221894,123.48493670835788,123.47604553433769,123.47440061095037,129.67564880303806,123.47923194214258,123.48774449870865,123.47798429544002,123.47445298896551,123.48001068012445,123.48037243999863,123.47521586117466,123.48382858488299,123.48078213780434,123.4812475110567,123.4780909935285,129.67886346224955,123.47885397940343,123.47682651036857,123.47430216090044,123.47980255749533,123.48664046611196,123.47695879136924,123.47141466053054,129.67223696877002,123.48047675510341,123.48297385443945,123.47924133430288,123.4770715587766,123.47975601672658,123.47513959827157,123.47704220685972,123.48247934227584,123.47496289888016,123.47617496820723,123.48883141067634,123.48894111327547,123.47808901275502,123.48455234234709,123.47655606207621,123.47611315666043,123.4841436118048,123.48058697512738,129.67438657775472,123.48034804911532,123.48328866681067,123.48006610236362,123.47894037851793,123.47878808972615,-926.0368900115153,123.47805906289435,123.48216619820315,129.67472083746205,129.67092168364562,123.4761792943589,123.48139078994933,123.48048181272179,123.483543489467,123.48020812239923,123.48196539507762,123.47974183798641,123.48578412718717,123.47722929385375,123.48275855350627,123.47606056070686
HINDUNILVR,123.47967710406593,123.48040288305782,123.48019310278002,123.47816855204147,123.47385177527894,123.47229564698662,123.47264651577063,123.47509464943835,129.65283870647878,123.47634925151965,123.48228013159638,123.47574221332479,123.47728817915677,123.47624123699535,123.46090291994156,123.47671353069677,123.47547968970864,123.47482364402569,123.48068852079703,123.47923422635583,123.48032898017533,123.47267189965939,123.47810879716627,123.47153504689797,123.48324286211098,123.48148158694156,123.47267667536755,123.47939544361932,123.47177675461498,123.46837018424563,123.47483468556669,123.47303627331834,123.47657848355578,123.47791949185688,129.65726947571406,123.48108163206322,123.47131307582686,129.65841492518436,123.46304558439093,123.47834968936914,123.47604384748237,123.47305582155045,123.4770404962085,129.65391309169956,123.4825950248898,123.4776443784884,129.65914865703462,123.47967512344911,123.48683397630367,123.4797713773429,129.66061365390385,123.47773400800224,123.48093257789361,123.47680757274952,123.47372903932504,123.48119301752283,123.4733349749477,123.48455793539202,123.47158236687724,123.47685049917766,123.47795909931773,123.48186818178073,123.47779436095834,123.48017663665519,123.48054365734532,123.48055583138202,123.4775612567856,123.48769616180348,129.65892853776154,123.47643212127656,123.482055548103,123.48346487578587,123.47815483193935,123.48269891417902,123.47499232608232,123.47931458506764,123.46818261792009,123.47419633706164,123.47564656574923,123.47716596121862,123.47659337286333,123.47770087784218,123.48060153208917,123.48160406900436,123.47805906289435,-926.0314247195485,123.47903611554264,123.478224617905,123.47609903500413,123.47219052522524,123.47956509055078,123.47747189361166,123.48047487312016,123.47727199546833,123.47948819133126,123.48037702689379,123.48516175615947,129.65956795021592,123.47644753754898,123.47865691996543
DIVISLAB,123.47547382843041,123.48826225779817,123.48094274553983,123.48846660816201,123.47611932025299,123.47597281646097,123.47745292861728,123.48944351597208,123.47655761259162,123.48053724741158,123.47880096333537,123.4873014322018,123.48404527762852,129.65796058372868,123.46821820084244,123.4765214217314,123.47660977829929,123.47894121364041,123.48841576772966,123.47603750234626,123.49114480692799,123.48244422754595,123.47819850791848,123.49323988040689,123.48888205487097,123.47787414181212,129.65747376216092,123.47547253324345,123.47088436794101,123.49398584457063,123.49027354671,123.4880132483321,129.6593916888325,123.47890366975057,123.48378019302021,123.48945589994631,123.48911631966169,123.47707110449082,123.47251693216072,123.48870586986939,123.47364541864073,123.48943790871579,123.47477582149105,123.47957157496086,123.48396732924627,123.47907522857616,123.46949454746255,123.4806474871666,123.48083420798034,123.48153738739714,123.48243650891195,123.48781530667961,123.47561171715407,123.47837092541431,129.6590975295246,123.48386696573613,123.49395202155259,123.4791332066581,123.47100335672343,123.48400650793639,123.48781136441906,123.48236917525426,123.4783815380988,123.4733678381833,123.47780343029146,123.47357875313199,123.47683422808339,123.48201431418124,123.48365168377975,123.47975884198348,123.48281138657026,123.49459418384447,123.48082113507999,123.48050469595242,129.6612042182767,123.48207697680266,123.4914511815893,129.6710035055598,123.48564182821968,123.47858730111469,129.66981587335502,123.48065347575312,123.48013381734299,123.48429901046751,123.48216619820315,123.47903611554264,-925.9764404550479,123.48364768426188,123.48555824949696,123.47320571046612,123.47760596639253,123.47457023450772,123.48180291371563,123.47894852087947,123.4818892839836,123.48239872629412,123.49060087920125,123.48320865770015,123.48240108889976,123.47493244247156
INFY,123.47350960210042,129.68773266124683,123.48283863878666,123.48391807898935,123.48034347714082,123.47470490958466,123.47744384020157,123.47636865598221,123.47702057837725,123.4874659535198,123.4830840696475,123.4802237098962,123.48654664523121,123.47920548428783,123.47648320644441,123.48319886585963,123.48012890917332,123.47743298576586,123.48716374020714,123.47846395266407,123.48996207453519,123.47936468325204,123.48494231427847,123.48135011274493,123.48995134486228,123.4728882124833,123.47591256990782,123.47965466814549,123.47016457705573,123.4875787804813,129.69032947444808,123.48671318851481,123.47518781322287,123.4750200505135,123.48309762226225,123.48420755128177,123.48776106035902,123.474895514357,123.47441788969891,129.6855657055602,123.48027698770241,123.49407745974372,123.48182174638117,123.47325088577782,123.48225110103158,123.48148151977384,123.474880187867,123.48869075353886,123.48075500735436,123.48245762102121,123.4774993482811,129.6854729652953,123.48073230767997,123.47484473760818,123.47498709968636,123.48369971989237,123.48918765977805,123.47949920840631,123.47264067623931,129.67753074735006,123.48258378871748,123.48397696821951,123.48103776876366,123.47892594902541,123.48109135535105,123.4746978193821,123.47941815120319,123.48162709443781,123.4753861878296,123.47279813905527,123.48666858198683,123.49177906974009,123.47765174031326,123.48880988148781,123.4773412405305,123.477880716042,123.48671448333599,123.48224235888532,129.68445647578798,123.4842849666571,123.48356058403206,123.4821388567567,123.47769147567942,123.48289425629554,129.67472083746205,123.478224617905,123.48364768426188,-925.9908527776298,129.6779968948539,123.47731305057178,123.4822313906447,123.48375641281379,123.4847115726754,123.4798010087907,123.4827003703241,123.48250300680124,123.48983953369404,123.47823095125935,123.48494305516081,123.47861533910702
WIPRO,123.4778938839919,129.68611194629202,123.4862659499139,123.49217114959202,123.48252152872419,123.47928823468445,123.48074840833576,123.47893967360747,123.47878135841273,123.4878575636715,123.48644445442031,123.49088404046913,123.4934881385785,123.47961487838768,123.47771542425286,123.48351231905707,123.48180886452232,123.48495641042715,123.49205481191916,123.48132112850229,123.49483852859666,123.48486157661435,123.49042530774452,123.49199257608129,123.49915154315178,123.47718296484985,123.47943254673626,123.48166743354017,123.47669588822319,123.496010344154,129.69365778922096,123.49092173740519,123.4797837880918,123.47807965422425,123.48444371539014,123.4896538248916,123.49425809204905,123.47707100082695,123.48140063226253,129.68513137031852,123.4851828791426,123.50126835495914,123.48285728518627,123.47503984033784,123.48632660903488,123.48646060501804,123.47613608668229,123.4898441069609,123.48441954796934,123.48486138070746,123.47758334257767,129.68600898716593,123.48430304887978,123.48257878660104,123.4750733076651,123.48578133613736,123.50180820404324,123.48210696610104,123.47796569170345,129.67627827561907,123.48872344572382,123.48699437700475,123.48589689871179,123.48221516965108,123.48843192154573,123.47745695140733,123.48194746901734,123.48250139439108,123.47711340687769,123.4810175688036,123.49450296392862,123.49774176229798,123.48232249234252,123.48936732873602,123.48006785968843,123.48457818363542,123.49793685952557,123.48634849343944,129.68373826490486,123.48439202426883,123.48578228729139,123.48695379788171,123.48471711148312,123.48639200515564,129.67092168364562,123.47609903500413,123.48555824949696,129.6779968948539,-925.9895085826457,123.48325226113687,123.48549595828061,123.4854891880394,123.49027026781997,123.48584970633988,123.48715844566581,123.48512462200341,123.4942481698489,123.47830430618049,123.48919134503453,123.48238241357214
HINDZINC,123.4796915987477,123.47879869804541,123.48067290898146,123.4992633347562,123.48414714838148,123.48325073212004,123.4813673681617,123.47936391142568,123.48074412813966,123.48551409392894,123.48528381719248,123.50336100025638,123.50786398579339,123.47440471457014,123.48906447192013,123.4842550709541,123.47587552341906,123.48775054506706,123.49587034108828,123.48506915517197,123.48822074634194,123.48434273613495,123.48816432015022,129.6805904187129,123.50107597085332,123.48301960905675,123.47381458513462,123.48588658845136,123.47753442731724,129.68091901446323,123.48268426961508,129.67144937816076,123.47494224215077,123.47548882878064,123.48229551487958,123.48031622581601,129.6800057175952,123.4729858451403,123.48891602336764,123.48823233312211,123.4811305445468,129.68459230960448,123.480115668656,123.47197481656224,123.48474825735406,123.49050146099498,123.47319036984129,123.48269648335176,123.47885364781109,123.47930153232639,123.47335545517595,123.47924180968141,123.48321024321572,123.48835487708945,123.47269791778686,123.48306414789184,129.6826801221695,123.47855798273437,123.48249924470778,123.474810380321,123.48470429188023,123.4850510431896,123.48374100008223,123.4832343464366,123.49686236761829,123.47755543621204,123.48478261325502,123.47362557331297,123.47228305834363,123.49583740526225,123.49688188164473,123.49582483763504,123.4737265495655,123.47986713332324,123.47099093957547,123.48082193952354,129.69574244457777,123.48244900944215,123.47879009202543,123.48249594721764,123.4738149566866,123.48584936227283,123.47837885946447,123.48543872323177,123.4761792943589,123.47219052522524,123.47320571046612,123.47731305057178,123.48325226113687,-925.953718437281,123.48248659818839,123.47489127949288,123.49056385213765,123.48518660672059,123.48051991704585,123.4822655174859,123.48379683681841,123.47425483533075,123.48907701516671,123.47769576828642
BATAINDIA,123.48732274855413,123.49120073808515,123.49510334827235,123.50882177605152,123.49319522062274,123.4829780275746,123.48407503436391,123.48169206527291,123.48171552048436,123.48580207157539,129.66907399622227,123.50329035928524,123.50341940793894,123.47950543177757,123.4764052892412,123.48945269248233,123.4826982019402,123.48607128701818,123.49933907399773,123.48904536710904,123.5046223381749,123.48067043599394,123.49399751522023,123.49248830830632,123.50727730643106,123.48484907537085,123.47614202652466,123.49348507056928,123.47726904660803,123.49034945296742,123.49350579972742,123.48705121646654,123.47963846417687,123.4847534525986,123.4881673225909,123.4847579223235,123.49056688967005,123.4777871624481,123.47800392670393,123.49205152129912,123.49128412237891,123.49135741427625,123.48310089498929,123.47932512336087,123.49490487009547,123.49322005586384,123.47782176875677,123.49231726710303,123.48492600456913,123.48674888264321,123.48401434730519,123.4924934050554,123.48600654360791,123.4893733342129,123.47098736861219,123.48891033156318,123.4953143040027,123.48849598996384,123.48586788706154,123.47886401439598,123.48808164870107,123.49277237783713,123.48977837131943,123.48711715446399,123.49919958285525,123.48774053514819,123.49405102530534,123.48322933583805,123.47982739123964,123.49905553874777,123.50185997054746,123.50699452954655,123.49401073180911,123.49623225943392,123.47319936424762,123.4869284176234,123.49363875216673,123.48387998597232,123.48449806471717,123.48616307884632,123.48329770646029,123.4926323856094,123.48795094511254,129.66430219584467,123.48139078994933,123.47956509055078,123.47760596639253,123.4822313906447,123.48549595828061,123.48248659818839,-925.9897919594642,123.48115811916654,123.49189483372743,123.48671955731058,123.48449174184489,123.48688326586696,123.50108978238694,123.47967708303511,123.49170048148227,123.48386049442226
HDFCBANK,123.48159767142852,123.4829942500638,123.48323463769006,123.48641328906535,123.4799870811222,123.47734917437637,123.4767772083816,123.47424409009182,123.47668660464757,123.48604901922067,123.48361566151434,123.48693073104138,123.48506514089644,123.47606420261374,123.47076535710201,123.48104187787655,123.48206305149714,123.47826192064076,123.48791819738739,123.48359975857232,123.49585590688986,123.47701714786567,129.66335048760536,123.48647055254949,123.49366875934908,123.4758886107791,123.47351754654503,123.48583354606313,123.47487959465244,123.49129614012298,123.48394470131711,123.48523033023656,123.47688717790925,123.48069488135488,123.48061299418634,123.47905709041055,123.48759967591744,123.47479664668563,123.47302733166723,123.48670322521966,129.66444400613085,123.48941400850558,129.66605152160216,123.47273775155571,123.48588817019342,123.4835658632204,123.4742116272219,129.6652151133554,123.47901169120948,123.48437515493774,123.47893899633945,123.48525669876642,129.6546317176824,123.48114825173036,123.47032397871376,123.48557256458443,123.49140830856018,123.48656005378382,123.4761397557809,123.48277290299964,123.4790998950242,123.49752452396217,123.4842304271892,129.6625119992232,123.48737459451152,123.48211053743464,123.47927379492117,123.47797326978724,123.4743672712124,123.48930349891646,123.49503351034471,123.49187221548172,123.47911514841763,129.66779929529235,123.47462316063601,123.48256100086937,123.48585084172197,123.47646538885078,123.48442932397035,123.4858433724066,123.47961130585688,123.4831103143683,123.48402996696225,123.48149284404741,123.48048181272179,123.47747189361166,123.47457023450772,123.48375641281379,123.4854891880394,123.47489127949288,123.48115811916654,-925.9922901377363,129.66065895574988,123.48100307315937,123.48228473087758,123.48273437233931,123.48699598697115,123.47518293908601,123.48460753347027,129.66701696790395
