Date,TVSMOTOR,CUMMINSIND,ADANIPOWER,BHARTIARTL,FORTIS,PERSISTENT,TORNTPHARM,MAXHEALTH,OIL,ABB,SUNPHARMA,NTPC,M&M,TRENT,BHEL,PRESTIGE,JINDALSTEL,TITAN,SBIN,TATAPOWER,ASHOKLEY,VEDL,EICHERMOT,NMDC,LT,JSWSTEEL,BAJAJ-AUTO,IOC,CHOLAFIN,HINDALCO,APOLLOHOSP,POWERGRID,TATASTEEL,INDIGO,OBEROIRLTY,ESCORTS,ONGC,ICICIBANK,HINDPETRO,SBILIFE,LUPIN,BOSCHLTD,ALKEM,GRASIM,ADANIENT,MARICO,SAIL,MARUTI,COFORGE,ADANIPORTS,HINDZINC,DLF,DIVISLAB,BAJAJFINSV,BRITANNIA,TATACONSUM,ULTRACEMCO,SIEMENS,HEROMOTOCO,AXISBANK,CIPLA,PIDILITIND,BAJFINANCE,AMBUJACEM,HDFCAMC,GODREJCP,AUROPHARMA,BPCL,ITC,DRREDDY,MOTHERSON,NESTLEIND,VOLTAS,MPHASIS,HCLTECH,PIIND,TECHM,RELIANCE,GODREJPROP,DMART,ICICIGI,HAVELLS,LTTS,COLPAL,ADANIGREEN,PAGEIND,CONCOR,BIOCON,UPL,WESTLIFE,RAMCOCEM,INDUSINDBK,HDFCBANK,WIPRO,KOTAKBANK,JUBLFOOD,INFY,HDFCLIFE,ASIANPAINT,HINDUNILVR
2025-08-11,2981.2,3792.3,118.8,1857.4,920.65,5171.0,3614.9,1263.3,423.45,5047.0,1608.4,336.15,3186.2,5443.5,221.46,1652.8,991.0,3467.9,823.45,384.3,120.02,430.1,5671.5,70.65,3668.4,1052.7,8275.0,141.41,1483.0,672.85,7259.0,284.85,158.52,5878.5,1610.7,3367.5,233.79,1436.6,410.35,1851.0,1944.8,38710.0,4844.5,2758.9,2283.4,707.0,121.67,12597.0,1613.9,1339.4,417.4,764.95,5992.0,1922.8,5381.5,1059.1,12405.0,3114.8,4562.2,1073.3,1504.8,1548.4,877.8,588.85,2750.5,1200.0,1052.9,320.95,416.85,1219.5,90.77,1105.0,1245.2,2672.2,1488.0,3853.7,1481.1,1386.2,1990.9,4184.5,1901.7,1474.2,4145.1,2212.4,929.1,45025.0,545.3,342.1,693.7,678.2,1070.4,783.25,997.8,241.62,395.2,630.45,1428.2,764.75,2489.1,2518.4
2025-08-12,2963.8,3759.9,118.3,1850.3,931.65,5232.5,3626.1,1260.6,425.1,5071.5,1622.2,340.1,3236.5,5365.5,222.87,1630.8,998.5,3486.8,820.6,384.45,119.36,433.25,5658.0,70.94,3686.1,1048.2,8196.5,142.65,1450.7,667.05,7236.5,284.65,160.16,5927.5,1613.9,3379.6,235.52,1422.0,408.05,1838.0,1943.8,38610.0,5149.0,2740.4,2288.2,704.1,122.19,12840.0,1625.4,1330.5,423.45,757.4,5961.0,1908.0,5338.0,1046.8,12449.0,3135.1,4645.2,1070.0,1521.6,1550.8,853.0,587.15,2733.0,1200.5,1058.2,323.7,416.35,1220.3,90.27,1091.1,1245.0,2717.8,1499.1,3837.9,1509.3,1380.4,1948.8,4252.5,1902.9,1464.8,4188.8,2201.6,930.9,44080.0,541.55,354.9,688.65,669.45,1059.3,783.05,985.0,241.72,391.8,632.85,1424.1,766.2,2478.3,2483.8
2025-08-13,3019.2,3792.1,117.1,1867.4,945.8,5247.5,3617.8,1267.1,407.0,5087.0,1639.8,339.95,3282.2,5398.5,223.99,1628.9,996.35,3466.8,821.85,387.2,119.73,438.75,5714.5,72.58,3693.7,1053.7,8248.5,142.43,1460.5,700.5,7808.5,288.2,160.18,5969.5,1626.7,3374.5,238.67,1420.8,411.1,1840.3,1989.8,38660.0,5388.5,2745.9,2280.1,710.2,124.05,12834.0,1621.7,1319.6,430.2,757.65,6100.5,1914.4,5375.5,1056.1,12401.0,3150.7,4768.7,1066.0,1561.0,1531.0,860.0,580.85,2741.0,1198.8,1078.2,322.5,414.1,1253.4,93.39,1096.9,1276.1,2695.2,1501.1,3772.7,1506.3,1382.6,1960.1,4334.6,1912.7,1465.9,4138.6,2171.7,924.15,43525.0,541.55,360.25,686.15,669.0,1065.9,773.45,990.2,241.65,397.5,639.75,1426.6,776.6,2500.2,2495.1
2025-08-14,3020.3,3784.5,116.8,1873.8,932.0,5289.0,3623.0,1220.7,400.75,5030.0,1641.4,339.35,3265.4,5370.5,221.33,1600.9,975.4,3489.4,826.55,385.3,121.96,430.2,5764.0,69.4,3677.0,1045.5,8213.5,140.13,1461.5,695.25,7821.5,288.7,155.3,6002.5,1619.2,3400.5,236.94,1427.3,394.35,1840.6,1961.6,38585.0,5347.5,2764.9,2281.6,710.55,120.37,12936.0,1642.0,1300.3,426.65,751.55,6132.5,1925.1,5302.5,1051.2,12317.0,3169.0,4708.1,1068.2,1564.0,1542.7,861.45,578.05,2745.5,1184.9,1083.6,318.05,411.45,1260.4,93.1,1089.4,1274.8,2720.2,1489.8,3690.2,1486.7,1373.8,1936.6,4358.2,1898.3,1479.2,4153.8,2154.0,917.5,43515.0,531.8,359.25,683.75,664.6,1066.7,769.75,995.6,246.81,395.6,631.85,1447.7,788.75,2528.7,2480.6
2025-08-18,3219.7,3783.4,119.75,1892.3,938.25,5232.5,3651.6,1211.6,401.45,5037.5,1632.7,336.05,3383.1,5519.0,216.62,1624.7,992.85,3554.8,827.65,387.3,131.76,438.2,5912.0,69.58,3635.1,1079.8,8588.5,140.31,1522.6,714.15,7822.5,290.35,157.96,6096.5,1646.5,3623.8,238.16,1434.6,387.05,1863.0,1968.3,39335.0,5346.0,2845.9,2333.6,720.4,122.44,14068.0,1655.5,1327.2,427.1,768.9,6164.5,1993.5,5439.0,1071.3,12765.0,3118.0,4984.0,1082.6,1565.2,1538.4,905.2,590.05,2858.5,1208.9,1089.3,314.0,406.3,1262.7,94.08,1144.1,1349.2,2698.1,1485.0,3750.4,1471.2,1381.7,2002.4,4558.0,1946.4,1552.6,4161.4,2225.0,941.65,44690.0,537.8,364.3,690.95,658.85,1087.3,788.65,1001.8,245.21,400.3,635.2,1435.8,791.0,2587.4,2568.1
2025-08-19,3251.9,3752.0,121.2,1909.7,948.9,5236.5,3651.6,1229.4,408.1,5068.0,1626.6,335.05,3354.0,5496.0,219.7,1636.4,1005.25,3568.1,830.4,389.15,133.28,450.2,5938.5,70.72,3613.0,1073.4,8795.5,142.01,1527.9,706.7,7823.5,288.0,159.23,6055.5,1649.4,3599.8,237.94,1436.3,395.6,1854.1,1968.6,39860.0,5392.0,2828.3,2388.4,727.95,122.98,14250.0,1652.7,1369.4,428.65,776.1,6079.5,1972.2,5499.0,1085.8,12863.0,3133.2,5118.2,1083.2,1548.9,1547.6,902.3,592.4,2859.5,1218.7,1089.7,321.45,409.1,1244.2,99.4,1161.4,1378.9,2742.6,1476.1,3765.0,1496.7,1420.1,2010.0,4653.2,1952.9,1570.0,4173.2,2273.5,973.4,45640.0,555.0,363.85,707.3,688.05,1086.5,785.5,995.6,246.96,406.0,634.05,1440.0,793.75,2579.4,2604.8
2025-08-20,3229.8,3818.4,120.0,1928.4,963.95,5345.0,3663.8,1225.6,408.0,5121.5,1633.1,342.0,3395.6,5453.0,220.67,1626.6,1016.25,3595.0,828.95,390.55,133.1,445.5,5937.5,71.82,3592.3,1082.6,8827.5,141.44,1522.9,700.85,7883.0,288.4,161.92,6155.5,1656.9,3624.5,237.93,1430.6,390.8,1858.5,1940.3,39935.0,5393.0,2864.9,2387.1,751.85,124.09,14221.0,1708.4,1370.6,430.0,770.5,6005.0,1958.5,5701.0,1105.3,12874.0,3155.1,5136.0,1080.2,1546.1,1542.3,887.8,591.9,2855.0,1246.9,1046.4,319.95,406.05,1245.4,97.97,1190.3,1369.8,2835.5,1496.0,3796.8,1524.1,1413.0,2041.8,4737.9,1968.5,1567.9,4233.6,2356.5,975.95,45385.0,557.5,359.45,713.45,716.75,1114.6,778.2,994.1,250.84,403.5,634.2,1496.2,796.55,2570.1,2669.8
2025-08-21,3280.9,3886.3,119.25,1929.9,947.55,5347.5,3647.4,1250.1,410.8,5141.5,1640.2,338.8,3375.1,5452.5,218.48,1630.6,1010.15,3616.3,825.7,388.05,131.01,446.9,5975.0,71.36,3612.6,1071.8,8684.5,141.44,1518.3,707.3,7926.5,284.0,161.51,6099.0,1659.7,3575.8,238.29,1446.0,393.15,1877.3,1962.5,39475.0,5422.0,2881.2,2377.2,739.65,123.25,14280.0,1728.2,1361.8,430.85,773.2,6028.0,1980.0,5597.5,1088.1,12870.0,3197.2,5097.1,1078.9,1592.8,1539.5,895.6,588.75,2897.0,1247.4,1041.0,319.95,405.55,1276.6,97.9,1179.4,1362.7,2854.4,1493.5,3869.8,1521.3,1424.8,2053.6,4691.9,1967.1,1553.6,4289.5,2350.5,966.6,45890.0,553.2,357.75,712.45,710.6,1111.4,767.45,995.6,249.91,403.6,627.35,1496.4,795.45,2566.6,2648.0
2025-08-22,3294.6,3916.0,118.85,1933.3,934.4,5369.0,3685.3,1234.7,409.4,5063.0,1641.8,337.0,3403.0,5418.0,218.59,1635.6,997.25,3621.0,816.25,385.6,131.2,444.25,5924.5,70.16,3595.8,1054.6,8679.5,139.95,1524.1,704.2,7922.5,283.35,158.55,6086.5,1657.4,3569.6,236.29,1436.4,390.75,1859.0,1974.7,39325.0,5426.0,2813.8,2324.9,730.7,121.93,14349.0,1747.7,1341.2,424.9,762.55,6151.5,1965.9,5545.5,1084.1,12589.0,3173.2,4997.9,1070.9,1592.8,1543.6,894.5,577.15,2914.0,1257.2,1050.4,316.45,398.3,1277.6,95.16,1162.9,1353.2,2848.6,1466.3,3865.1,1505.0,1409.2,2052.9,4698.8,1910.7,1556.0,4274.2,2299.3,957.2,45655.0,547.9,359.5,716.45,700.15,1073.3,760.1,982.3,248.64,397.3,619.15,1487.5,788.75,2504.5,2629.9
2025-08-25,3284.7,3880.5,121.15,1930.7,915.15,5450.0,3674.5,1221.4,409.35,5100.5,1656.7,337.85,3398.9,5423.0,216.51,1649.1,996.2,3651.4,816.45,383.25,131.01,450.3,5990.5,70.68,3603.1,1057.8,8750.5,139.96,1509.4,715.85,7851.0,284.15,159.63,6116.0,1672.7,3568.8,236.76,1433.2,390.25,1846.8,1966.3,39085.0,5415.5,2811.4,2302.9,722.4,122.84,14452.0,1764.0,1340.4,434.7,772.0,6248.5,1963.8,5550.5,1081.6,12606.0,3164.6,5063.8,1070.0,1601.2,1553.5,900.8,581.0,2946.0,1261.7,1067.4,315.8,399.35,1283.9,94.97,1153.0,1357.4,2917.7,1504.2,3896.2,1527.1,1412.6,2068.9,4725.3,1919.0,1562.0,4376.7,2282.8,964.1,46850.0,544.4,359.95,722.8,708.6,1063.6,770.85,982.0,253.84,396.7,647.8,1532.1,787.0,2492.9,2631.6
2025-08-26,3272.3,3836.5,118.4,1904.7,916.0,5376.5,3604.8,1183.4,398.9,5022.0,1600.3,333.2,3330.8,5295.0,211.5,1609.0,977.15,3594.0,807.85,377.75,131.37,428.2,6151.0,69.88,3541.3,1047.1,8691.5,138.96,1476.2,705.7,7793.5,279.9,155.03,6050.0,1638.2,3551.2,234.19,1416.6,382.95,1816.6,1924.6,39510.0,5422.0,2796.2,2272.0,717.75,119.94,14714.0,1739.3,1315.4,430.15,754.6,6190.5,1924.2,5765.5,1079.9,12610.0,3048.0,5073.4,1050.1,1579.8,1550.2,876.25,572.8,2880.0,1258.6,1045.6,312.1,403.35,1263.2,92.96,1162.2,1347.3,2873.2,1492.8,3787.2,1502.2,1384.9,2007.1,4716.4,1872.7,1517.9,4325.0,2284.1,931.25,45505.0,528.45,358.3,723.1,708.15,1043.5,756.4,973.4,252.03,393.1,640.8,1529.6,776.6,2481.4,2692.6
2025-08-28,3256.0,3835.2,119.0,1881.1,911.4,5313.5,3576.9,1160.2,390.5,5000.5,1585.7,330.8,3295.3,5235.5,208.51,1579.9,964.7,3637.7,801.95,371.1,129.82,424.5,6133.0,68.73,3560.1,1035.8,8689.5,138.49,1439.8,701.4,7728.0,274.45,153.63,5727.0,1618.8,3475.2,233.39,1399.1,381.75,1816.8,1902.4,39225.0,5376.0,2784.3,2275.2,711.6,119.25,14752.0,1737.2,1315.4,421.7,749.45,6132.0,1917.6,5721.0,1062.4,12521.0,3043.2,5091.7,1051.9,1580.3,1531.4,876.85,561.8,2791.0,1250.6,1026.3,310.7,400.9,1259.8,92.11,1162.4,1359.3,2831.8,1449.8,3708.8,1495.6,1385.9,1984.6,4699.9,1860.3,1519.4,4226.3,2262.7,921.15,44150.0,528.85,353.25,716.7,721.5,1034.3,746.6,957.8,250.65,388.9,635.55,1500.1,775.35,2489.0,2654.4
2025-08-29,3276.6,3826.2,120.15,1888.8,911.5,5305.5,3559.8,1154.3,390.3,4999.0,1594.5,327.55,3199.5,5298.0,208.01,1561.8,945.8,3628.8,802.5,374.15,126.98,420.65,6103.0,68.8,3601.0,1026.6,8631.5,136.62,1420.7,703.95,7610.0,275.25,154.48,5646.0,1610.8,3567.8,233.71,1397.8,375.9,1805.5,1894.9,39960.0,5303.5,2775.6,2244.7,725.85,118.66,14791.0,1724.3,1312.8,419.25,739.05,6131.5,1913.5,5824.0,1065.4,12640.0,3063.7,5087.7,1045.2,1589.4,1525.2,877.85,563.2,2731.5,1242.6,1027.9,308.2,409.75,1260.1,92.75,1156.2,1374.0,2788.0,1454.8,3694.8,1481.4,1357.2,1947.7,4755.6,1839.6,1525.6,4223.5,2331.8,913.5,44335.0,527.35,348.35,715.75,718.05,1046.8,739.5,951.6,249.41,392.1,627.75,1469.6,772.05,2518.6,2659.8
2025-09-01,3356.2,3880.1,121.35,1900.6,924.65,5420.0,3584.3,1181.2,400.05,5127.4,1563.3,330.7,3315.4,5450.0,212.22,1578.2,962.85,3618.6,806.05,380.55,128.03,431.0,6280.0,69.62,3598.4,1035.5,8967.0,139.56,1453.8,719.6,7671.5,279.85,156.17,5670.0,1638.2,3644.0,238.72,1411.0,385.25,1809.8,1898.0,40785.0,5300.5,2803.9,2284.2,731.4,121.09,14887.0,1764.6,1335.3,435.9,748.3,6093.0,1943.5,5846.5,1075.7,12826.0,3138.9,5244.0,1061.5,1587.2,1562.7,889.35,567.1,2790.0,1256.8,1025.0,314.75,405.85,1279.9,96.74,1174.4,1411.9,2921.5,1468.4,3767.7,1505.5,1353.9,1952.2,4734.9,1840.3,1574.2,4244.0,2360.2,931.55,44820.0,539.55,352.55,727.95,746.7,1058.5,752.85,950.6,250.36,393.7,630.9,1499.4,781.8,2570.2,2649.5
2025-09-02,3369.6,3826.4,121.65,1887.2,929.75,5402.5,3582.9,1161.8,402.05,5148.2,1565.2,336.3,3234.5,5412.0,215.07,1565.6,975.15,3620.6,803.9,386.05,130.39,431.6,6349.0,72.8,3574.9,1044.0,9030.5,139.62,1431.4,720.95,7682.0,286.7,158.39,5665.5,1651.8,3650.4,239.49,1394.2,384.6,1814.5,1889.7,41315.0,5246.5,2779.8,2274.2,741.9,123.09,14842.0,1754.6,1336.2,440.9,754.8,6120.5,1955.9,5891.5,1100.8,12730.0,3190.3,5312.0,1056.2,1569.2,1563.5,890.1,567.25,2765.0,1283.8,1022.2,314.95,406.75,1253.7,96.47,1200.9,1440.6,2902.6,1465.7,3753.2,1512.8,1366.5,1978.2,4680.0,1822.7,1582.8,4206.9,2413.7,933.85,45160.0,544.8,356.1,710.65,739.2,1080.6,751.2,944.5,250.93,388.5,635.6,1498.7,782.75,2540.0,2677.0
2025-09-03,3400.3,3885.2,121.85,1883.9,956.6,5367.0,3606.7,1162.0,402.75,5188.4,1578.7,334.25,3286.0,5479.0,216.97,1584.9,1028.35,3690.6,812.15,389.15,130.23,439.45,6371.5,74.29,3600.8,1072.2,9116.0,140.49,1439.8,742.95,7736.0,286.05,167.85,5740.0,1656.7,3677.5,239.07,1397.0,387.25,1810.7,1951.1,41100.0,5292.0,2781.4,2288.7,734.75,129.68,14927.0,1731.8,1332.4,444.6,764.4,6164.0,1966.1,5908.0,1104.4,12733.0,3211.9,5349.0,1054.7,1578.4,1556.0,896.3,573.75,2799.0,1275.5,1034.9,314.85,411.75,1262.2,96.53,1194.8,1430.3,2892.9,1466.1,3757.7,1508.2,1372.6,2011.9,4758.5,1822.0,1566.1,4195.4,2381.9,935.7,45325.0,548.8,361.55,715.6,739.05,1084.4,768.1,954.45,249.56,392.0,634.85,1479.1,776.45,2553.9,2664.7
2025-09-04,3433.2,3935.6,121.75,1880.4,949.8,5293.5,3599.3,1160.2,393.6,5162.8,1582.3,330.05,3481.5,5529.0,211.09,1554.2,1031.85,3691.1,809.4,382.6,128.01,435.7,6425.0,73.43,3592.6,1072.4,9071.0,139.68,1461.2,739.05,7900.0,281.8,166.81,5695.0,1661.9,3633.3,235.72,1405.5,384.6,1791.1,1939.2,40740.0,5301.5,2809.8,2278.8,738.6,127.57,14662.0,1692.5,1328.2,437.55,758.1,6133.5,2002.2,6083.0,1071.1,12651.0,3154.4,5351.0,1050.4,1577.8,1559.6,934.75,567.7,2785.0,1245.3,1036.0,312.9,415.9,1253.0,94.32,1212.6,1402.6,2861.2,1443.3,3741.2,1500.4,1359.3,2002.8,4829.3,1871.5,1584.7,4173.0,2464.6,929.15,44665.0,541.6,356.85,695.4,744.2,1090.3,754.85,961.25,244.97,389.9,654.2,1463.0,754.25,2568.6,2666.6
2025-09-05,3476.6,3936.8,121.95,1895.3,947.85,5132.0,3579.1,1170.0,396.4,5117.4,1593.6,328.7,3561.3,5528.5,212.36,1510.5,1034.85,3665.3,806.6,385.8,130.77,445.5,6580.5,74.53,3553.6,1073.1,9084.5,139.65,1490.9,743.8,7804.5,285.35,167.68,5670.0,1628.6,3690.5,234.13,1402.8,383.6,1805.3,1943.9,40910.0,5333.5,2804.0,2281.4,731.7,129.26,14895.0,1658.3,1321.8,440.1,755.55,6009.0,2014.4,6076.0,1072.4,12601.0,3089.1,5363.0,1055.9,1553.4,1547.6,937.6,566.7,2786.0,1231.5,1044.1,312.5,407.35,1268.1,94.6,1208.5,1432.8,2797.4,1419.0,3664.0,1477.9,1375.0,1961.8,4793.3,1840.4,1582.5,4120.6,2423.3,929.35,44285.0,542.25,363.7,688.85,737.0,1069.8,757.05,963.4,243.67,389.1,656.0,1444.6,759.55,2579.9,2633.4
2025-09-08,3591.3,3966.6,126.75,1887.7,942.9,5011.0,3612.9,1149.6,391.95,5108.3,1581.0,326.7,3701.4,5315.5,216.68,1538.6,1041.55,3658.0,808.8,383.25,137.29,434.4,6815.0,74.51,3529.6,1101.4,9433.5,140.9,1494.0,738.75,7786.5,282.8,168.82,5696.5,1623.3,3772.3,232.53,1402.7,393.9,1780.9,1947.2,41355.0,5333.0,2804.1,2310.9,730.6,131.45,15258.0,1662.4,1348.3,435.6,757.5,6027.5,2008.4,6115.5,1074.2,12664.0,3121.6,5443.0,1055.5,1541.2,1551.9,944.3,570.3,2856.0,1229.9,1040.2,316.45,407.55,1250.6,98.57,1187.7,1419.2,2787.1,1403.0,3697.7,1460.7,1378.5,1964.3,4714.2,1833.0,1579.2,4100.4,2388.8,937.2,44280.0,546.45,364.15,705.8,749.4,1049.8,750.75,966.0,242.52,390.0,659.8,1432.9,753.75,2530.8,2623.9
2025-09-09,3566.3,4012.0,128.75,1893.7,949.6,5131.0,3643.3,1152.9,392.55,5131.9,1591.7,324.1,3696.3,5218.5,214.52,1542.7,1034.1,3630.1,808.85,384.65,135.06,432.8,6874.5,74.66,3525.0,1104.5,9383.0,140.94,1507.1,742.9,7825.5,283.85,169.15,5637.5,1617.4,3767.2,231.33,1403.7,389.9,1805.7,1957.3,41495.0,5336.0,2795.9,2311.6,732.5,129.45,15365.0,1696.6,1380.9,433.45,751.1,6002.5,2025.3,6142.5,1083.5,12572.0,3190.1,5423.5,1052.2,1551.6,1550.0,948.4,567.6,2826.0,1244.9,1043.9,313.95,410.05,1291.3,98.82,1202.2,1412.3,2853.3,1427.1,3695.5,1498.2,1376.2,1949.7,4759.8,1834.9,1587.1,4097.6,2398.9,943.7,44310.0,541.55,364.5,704.0,737.1,1055.3,746.15,965.15,249.15,392.1,663.8,1504.3,761.1,2537.3,2642.0
2025-09-10,3495.3,4021.3,126.9,1891.4,967.15,5419.0,3591.7,1180.7,390.7,5161.9,1593.4,325.65,3604.4,5193.0,220.03,1561.9,1039.6,3620.6,818.2,386.5,134.01,433.7,6836.5,75.28,3550.0,1101.2,9244.0,141.14,1522.4,743.15,7929.0,282.95,169.43,5619.0,1611.7,3677.7,231.74,1403.9,392.45,1833.7,1979.7,41005.0,5320.5,2785.8,2340.2,734.55,129.72,15108.0,1768.6,1389.1,432.85,754.3,6031.5,2038.2,6199.0,1101.0,12478.0,3142.7,5350.5,1070.1,1563.8,1535.3,967.95,566.85,2902.0,1256.2,1050.3,317.95,413.05,1304.2,100.6,1217.5,1394.9,2968.4,1463.9,3707.2,1526.0,1377.0,1989.1,4631.3,1855.2,1575.4,4205.9,2407.4,963.35,44425.0,544.95,364.2,696.95,750.2,1045.9,751.25,965.9,255.75,394.7,657.05,1532.6,777.6,2543.3,2643.5
2025-09-11,3512.1,4039.7,124.95,1913.0,965.95,5407.5,3583.6,1179.3,394.65,5218.1,1609.7,331.05,3595.7,5171.0,229.08,1558.9,1040.4,3584.2,823.65,388.1,133.56,437.7,6758.0,75.87,3539.7,1099.0,9113.5,143.93,1495.7,742.65,7879.5,286.8,169.41,5667.0,1603.8,3698.2,233.76,1401.6,397.8,1814.2,1988.0,40655.0,5393.5,2799.0,2398.8,734.1,131.82,15095.0,1771.0,1393.1,446.25,756.35,6015.5,2037.8,6300.5,1105.3,12392.0,3185.3,5302.0,1087.4,1560.8,1539.9,970.25,560.4,2899.5,1266.5,1109.2,320.0,415.05,1303.1,100.67,1220.8,1395.3,2925.5,1467.7,3741.1,1521.2,1383.3,1993.0,4589.7,1870.9,1574.4,4206.2,2374.6,976.35,44265.0,550.0,364.05,701.65,749.2,1031.0,748.6,967.8,253.91,394.5,651.65,1509.7,774.25,2555.9,2622.0
2025-09-12,3492.4,4030.4,129.7,1902.6,970.0,5411.0,3566.2,1184.2,398.4,5248.6,1616.6,331.7,3589.9,5130.0,228.72,1549.7,1035.95,3571.9,823.55,386.25,134.09,450.9,6875.0,76.47,3579.8,1099.0,8999.5,142.61,1512.3,758.05,7874.5,287.65,169.78,5727.5,1601.9,3689.1,233.25,1417.7,398.75,1830.2,2043.4,39885.0,5448.0,2802.0,2392.0,734.55,132.26,15325.0,1764.0,1393.1,462.95,758.4,6026.5,2081.5,6247.0,1103.9,12370.0,3202.0,5301.5,1105.3,1574.6,1539.4,1003.25,560.55,2899.0,1249.7,1094.4,318.0,413.75,1316.7,104.69,1217.6,1403.6,2904.2,1467.2,3701.0,1525.5,1395.0,1998.9,4616.6,1893.6,1572.6,4216.6,2353.7,981.7,44130.0,550.05,365.2,693.1,745.25,1030.9,740.5,967.3,251.94,394.5,635.15,1525.6,779.65,2546.3,2580.5
2025-09-15,3477.4,4050.8,128.85,1904.5,977.65,5363.5,3531.6,1175.4,394.95,5338.8,1602.0,331.1,3530.3,5133.0,229.67,1594.2,1046.3,3534.1,824.75,388.0,133.94,454.4,6801.0,75.51,3586.2,1100.9,9025.0,143.99,1517.7,753.65,7816.5,286.25,169.23,5728.5,1640.0,3643.0,232.26,1419.4,399.85,1822.2,2046.0,39445.0,5500.5,2802.4,2383.4,727.5,132.79,15265.0,1754.3,1395.2,460.15,775.7,6057.0,2080.0,6212.0,1102.6,12435.0,3293.7,5288.5,1104.4,1548.3,1537.0,1009.85,568.75,2872.0,1257.6,1100.1,317.75,412.65,1300.8,107.81,1212.5,1415.8,2939.2,1466.5,3723.1,1519.8,1399.3,2036.6,4651.0,1900.2,1595.2,4191.2,2365.6,986.7,44340.0,556.0,358.25,693.6,741.75,1046.0,739.9,967.05,251.28,394.2,631.8,1508.4,777.2,2502.6,2581.0
2025-09-16,3499.9,4111.0,127.45,1939.5,966.65,5490.5,3535.5,1158.7,398.85,5349.0,1610.5,335.05,3608.0,5147.5,232.19,1625.2,1053.35,3556.8,831.55,396.05,134.54,461.3,6927.5,75.44,3667.8,1115.2,9072.5,144.98,1583.1,755.95,7852.5,288.35,172.02,5727.5,1643.0,3671.1,235.09,1421.6,402.0,1818.8,2051.8,39920.0,5503.0,2843.0,2399.4,723.9,132.94,15573.0,1779.6,1408.2,462.25,786.75,6099.5,2080.3,6202.5,1092.1,12578.0,3313.8,5316.0,1121.2,1559.0,1537.0,1003.25,573.65,2890.0,1229.4,1091.6,318.25,413.1,1310.4,109.89,1204.2,1414.6,2950.7,1483.1,3711.8,1531.5,1405.3,2061.0,4696.2,1912.5,1614.8,4261.7,2355.8,987.85,45335.0,564.15,360.2,702.7,755.65,1040.0,742.25,966.85,254.01,404.3,632.95,1511.3,774.35,2480.9,2580.9
2025-09-17,3500.1,4125.4,126.1,1941.3,962.6,5535.5,3548.3,1153.8,403.55,5385.8,1620.2,336.4,3633.2,5197.5,234.32,1654.3,1033.65,3523.0,857.15,394.65,136.77,456.15,6890.5,75.69,3685.5,1111.0,9084.0,145.94,1573.4,750.1,7888.0,287.15,171.36,5746.5,1656.7,3661.6,236.88,1419.2,405.65,1804.0,2031.2,39775.0,5472.5,2865.4,2402.0,711.9,132.75,15801.0,1791.9,1406.1,459.45,786.45,6051.5,2057.0,6097.5,1136.3,12721.0,3322.7,5350.0,1126.0,1559.6,1531.0,1007.5,582.05,2904.0,1243.4,1095.7,323.55,409.3,1311.4,109.34,1204.3,1411.9,2978.1,1481.5,3753.0,1547.2,1413.8,2081.5,4717.3,1872.1,1593.5,4288.0,2347.8,979.45,45355.0,562.25,354.35,704.65,739.35,1062.2,739.05,966.5,254.15,410.1,627.7,1522.4,768.05,2493.6,2569.7
2025-09-18,3546.6,4101.0,126.25,1941.1,968.4,5567.5,3567.4,1173.4,399.15,5436.0,1648.6,336.95,3642.2,5144.0,234.49,1629.0,1047.65,3511.3,854.35,393.1,138.76,455.65,6924.5,76.73,3686.0,1121.1,9075.0,147.15,1586.6,750.15,7850.5,289.1,172.03,5715.5,1658.2,3794.7,235.59,1421.7,408.6,1821.8,2046.6,39885.0,5479.5,2878.8,2402.0,719.75,133.18,15817.0,1824.5,1412.8,454.85,783.1,6112.0,2069.2,6100.5,1129.3,12626.0,3317.8,5370.0,1133.0,1578.2,1527.1,996.5,581.0,2925.0,1238.4,1128.9,325.7,411.55,1322.7,108.98,1209.1,1426.2,3000.6,1493.8,3705.7,1550.7,1415.0,2087.6,4760.3,1885.6,1594.3,4392.4,2365.6,978.9,44265.0,561.1,368.4,698.95,740.8,1062.4,735.45,976.9,256.93,410.9,626.45,1540.6,784.6,2478.7,2586.8
2025-09-19,3529.4,4080.4,141.9,1962.4,953.95,5506.0,3629.2,1159.7,404.05,5436.9,1656.0,338.65,3592.1,5080.0,237.17,1618.7,1046.0,3467.2,862.35,396.3,140.89,455.6,6973.5,76.53,3675.4,1122.8,8971.5,148.5,1590.9,743.3,7806.5,286.2,171.48,5679.0,1670.2,3688.1,236.69,1402.2,413.05,1841.7,2055.6,39790.0,5541.5,2877.9,2524.0,720.15,136.2,15864.0,1795.3,1427.8,453.05,777.7,6200.0,2067.3,6069.5,1126.8,12508.0,3325.9,5408.0,1135.9,1575.8,1524.2,992.45,582.45,2928.0,1238.9,1119.2,329.55,410.65,1321.7,109.08,1194.5,1419.9,2993.8,1467.4,3731.2,1553.8,1407.4,2145.2,4775.3,1866.0,1590.8,4345.4,2337.9,1030.7,43570.0,553.75,369.2,691.1,724.5,1054.2,744.4,966.9,255.88,406.2,626.4,1540.2,782.2,2481.7,2559.6
